id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27198550,Cozy 1BR Flat in Antwerpen,4140161,Corporate,,Eilandje,51.23102,4.41108,Entire home/apt,999,5,1,2018-10-17,0.25,7,322
27227070,"Modern two bedrooms apartment , old town",67322181,Eli,,Sint-Andries,51.2163,4.39325,Entire home/apt,150,1,3,2018-12-28,0.60,6,270
27246421,PREMIER SUITES PLUS Antwerp,205210157,Maya,,Centraal Station,51.2163,4.41772,Private room,129,1,1,2018-09-22,0.21,1,362
27246927,Cozy room with private bathroom in historic centre,62718877,Karen,,Theaterbuurt-Meir,51.21066,4.40648,Private room,45,1,7,2019-01-02,1.35,1,42
27288680,Luxury & Cozy Room For You!!,142235853,Prince,,Middelheim,51.18421,4.39321,Private room,50,2,0,,,1,364
27363110,Renovated apartment near Antwerp & Sportpaleis,64195193,Anthony,,Merksem - Heide,51.25645,4.45773,Entire home/apt,60,1,29,2019-01-27,5.03,1,0
27393476,"Modern appartement, ideal for exploring the city!",35539967,Seppe,,Brederode,51.2047,4.39721,Entire home/apt,49,5,0,,,1,0
27418446,Antwerpen Appartement,191929346,Wim,,Zuid,51.20883,4.39184,Entire home/apt,70,1,26,2019-01-13,4.17,1,351
27456295,1920's Apartment in the historical centre,32742290,Sofia,,Historisch Centrum,51.22566,4.40333,Private room,35,1,14,2019-01-31,2.16,1,0
27474258,Quiet one bedroom flat by Antwerp city park,10598905,Eddie,,Stadspark,51.20814,4.4156,Entire home/apt,24,30,0,,,6,365
27479331,Luxurious Room in Antwerp (incl. Indoor Parking),103833743,Marnik,,Hoogte,51.18239,4.39399,Private room,40,5,1,2018-10-14,0.24,2,346
27479453,Loft with lovely city garden,166595468,Lien,,Amandus - Atheneum,51.22605,4.42025,Entire home/apt,120,2,1,2019-01-02,0.70,1,0
27482285,Sunny 2nd floor in a historic house,92032448,Lev,,Amandus - Atheneum,51.22216,4.41733,Private room,30,2,9,2018-09-21,1.41,1,0
27489768,beautiful and bright renovated apartment,110993942,Rev,,Centraal Station,51.21787,4.4234,Entire home/apt,89,2,3,2019-01-20,0.48,13,311
27490537,New 2 bedroom flat @ Antwerp hotspot! Free Wifi!,4211892,Martin,,Theaterbuurt-Meir,51.21854,4.40975,Entire home/apt,79,1,4,2018-10-09,0.69,11,336
27490882,blue and beautiful apartment in Antwerp,110993942,Rev,,Centraal Station,51.21779,4.42189,Entire home/apt,69,2,2,2019-01-21,0.32,13,343
27491314,NEW Trendy apartment & terrace CENTRAL STATION,177183639,Hannes,,Amandus - Atheneum,51.22112,4.41883,Entire home/apt,65,1,44,2019-02-02,7.21,1,128
27502272,Antwerp City Apartment,207326303,Laurie,,Theaterbuurt-Meir,51.21608,4.40399,Entire home/apt,100,2,5,2019-01-07,0.86,3,84
27521169,Cosy studio rrrright in the city-center of Antwerp,120773229,Taty & Konrad,,Historisch Centrum,51.21793,4.40088,Entire home/apt,60,2,13,2018-10-28,2.11,1,227
27560400,Antwerpen Appartement,207941245,Onno,,Universiteitsbuurt,51.22592,4.40569,Entire home/apt,70,2,5,2019-01-04,0.80,1,0
27562306,Lovely studio flat with wooden floor,10598905,Eddie,,Stadspark,51.20552,4.41691,Entire home/apt,23,30,1,2019-01-28,1,6,364
27564444,comfort city apartment with balcony in town,5187214,Marleen,,Harmonie,51.20932,4.40439,Entire home/apt,70,5,1,2019-01-05,0.75,3,0
27564840,Fancy Antwerp Getaway,201757988,O,,Historisch Centrum,51.22407,4.40289,Entire home/apt,110,1,15,2019-01-04,2.73,2,326
27567210,Duplex next to park and Eilandje,7716505,Thomas,,Dam,51.23412,4.42163,Entire home/apt,55,3,4,2018-12-31,0.75,2,5
27567212,spacious appartment in centre Antwerp.Top location,133352001,Willem,,Harmonie,51.20089,4.41161,Entire home/apt,69,1,12,2019-01-25,4.93,2,130
27588529,"Family room in the B&B Bed, Bad & Brood in city",5187214,Marleen,,Harmonie,51.20805,4.4043,Entire home/apt,82,2,3,2019-01-02,0.48,3,0
27601040,Berchem comfort!,208265108,Michael,,Nieuw - Kwartier Oost,51.18806,4.42888,Private room,17,20,14,2019-01-09,2.33,1,47
27617809,"B&B kamer in XXL herenhuis, hartje stad",5187214,Marleen,,Harmonie,51.20829,4.40443,Entire home/apt,67,2,1,2018-08-13,0.16,3,0
27619724,(15.08) Furnished 2-bedroom apartment in Antwerp,203181759,Robbie,,Eilandje,51.22988,4.41908,Entire home/apt,56,15,5,2018-11-14,0.86,2,365
27630084,Clean and bright apartment near city center,130657210,David,,Dam,51.23135,4.42845,Entire home/apt,30,4,10,2019-01-27,1.71,1,6
27645909,Bright & spacious apartment near Central Station,6898138,Sammy,,Zurenborg,51.20887,4.42632,Entire home/apt,70,2,1,2018-09-09,0.19,1,0
27654970,Top located luxury flat City center,114044941,Mila,,Sint-Andries,51.21383,4.39719,Entire home/apt,150,2,20,2019-01-27,3.35,3,156
27658626,Ruime studio op centrale ligging,140195960,Thomas,,Universiteitsbuurt,51.22602,4.41007,Private room,70,30,1,2018-09-03,0.18,1,161
27670261,charming townhouse in Antwerp,35750507,David,,Hoogte,51.18374,4.39495,Entire home/apt,100,3,1,2018-12-26,0.60,1,198
27688860,Mumu’ home,208994728,Danfeng,,Deurne Zuid West,51.20684,4.45542,Private room,38,2,0,,,1,176
27696697,gelijkvloers appartement met tuin,208059365,Sigrid,,Deurne Oost,51.22181,4.48577,Entire home/apt,80,1,5,2018-11-07,0.83,1,0
27715443,3 th FLOOR  APP DUPLEX ! FREE PUBLIC PARKING,62155221,Eva,,Historisch Centrum,51.2224,4.40193,Entire home/apt,140,2,12,2019-01-02,2.40,1,69
27724978,Instaworthy view 1 | A location | peaceful | shops,4563513,Rayes,,Theaterbuurt-Meir,51.21478,4.41004,Entire home/apt,79,1,49,2019-02-10,8.21,2,270
27738708,Cosy well-furnished studio in the CITY CENTER,118536151,Pim,,Amandus - Atheneum,51.22098,4.4166,Entire home/apt,65,1,13,2019-02-01,2.24,7,201
27742191,Appartement in hartje Antwerpen,6348944,Gil,,Amandus - Atheneum,51.22315,4.41875,Entire home/apt,95,5,3,2018-11-27,0.71,1,365
27747881,Zurenbourg Charming 45,34416465,Ima,,Zurenborg,51.20651,4.42737,Entire home/apt,75,1,13,2019-01-13,2.41,40,169
27754799,Wake up in the charming historic center of Antwerp,162124474,Marc,,Historisch Centrum,51.22137,4.39929,Entire home/apt,62,2,25,2019-01-25,4.36,1,194
27755042,The Secret Paradise,15780894,Simon,,Universiteitsbuurt,51.22233,4.40615,Private room,69,1,24,2019-01-31,4.65,5,38
27777408,Residencial Theodoro 2,202021039,Leonardo,,Borgerhout Intra Muros Noord,51.22218,4.44203,Private room,20,1,11,2019-01-17,2.10,4,157
27781990,Modern & spacious apartment at top location,117824389,Ruzica,,Sint-Andries,51.21332,4.3918,Entire home/apt,80,1,20,2019-02-10,3.35,1,1
27817305,Two bedroom city house with terras and cat Marcel,2662125,Willem,,Stuivenberg,51.22331,4.44025,Entire home/apt,95,3,4,2018-12-02,0.76,1,4
27831628,Only here Breakfest! Low cost for relax place!,177307441,Jan,,Donk,51.27152,4.44984,Private room,60,2,0,,,3,71
27844636,Bright single room,11272979,Elsje,,Theaterbuurt-Meir,51.20991,4.40264,Private room,19,3,10,2019-01-01,1.74,2,40
27844982,Room in suburb of Antwerp,210284502,Trix,,Borgerhout Intra Muros Noord,51.22113,4.44344,Private room,20,5,3,2019-01-03,1.34,2,353
27851653,Specious  Beautiful in bedroom house in Antwerpen,210338683,Daria,,Ekeren Centrum,51.28035,4.41679,Entire home/apt,49,1,16,2019-02-10,3.33,1,267
27862237,APPARTMENT LUXURY DECORATION CENTRAL STATION,195415437,Emmanuel Et Assol,,Centraal Station,51.21135,4.42313,Entire home/apt,89,2,6,2019-01-02,1.20,2,63
27866173,"Quiet & Modern large flat in Antwerp, Belgium",210488401,Sarah,,Nieuw - Kwartier Oost,51.17766,4.43396,Private room,50,1,17,2019-02-10,3.09,1,153
27870003,Beautiful apartment in Antwerp city center!,180934748,Ana,,Theaterbuurt-Meir,51.2177,4.40512,Entire home/apt,100,1,18,2019-02-03,3.42,1,197
27871016,+++ Room in quiet oasis near the city center +++,34562176,Iris,,Stuivenberg,51.22661,4.43349,Private room,79,1,3,2019-02-10,0.55,2,176
27877499,Good place,210362227,Hani,,Amandus - Atheneum,51.22889,4.41394,Private room,80,1,0,,,2,179
27877541,Good place,210362227,Hani,,Borgerhout Intra Muros Noord,51.21482,4.43853,Private room,60,1,0,,,2,179
27903344,Prachtig gerenoveerde flat op top locatie,210783537,Anita,,Universiteitsbuurt,51.22219,4.41361,Entire home/apt,63,1,1,2018-09-07,0.19,1,0
27903640,Berchem/Antwerpen,210785203,Ummahan,,Nieuw - Kwartier Oost,51.1895,4.43523,Entire home/apt,47,1,1,2018-12-31,0.67,1,177
27930363,Huize Amoras,210980516,Kathleen,,Historisch Centrum,51.21883,4.39842,Entire home/apt,210,2,5,2018-12-02,1.09,2,144
27942520,Theater Square Apartments 52,34416465,Ima,,Theaterbuurt-Meir,51.21273,4.40821,Entire home/apt,65,1,20,2019-01-30,3.49,40,184
27943904,Theater Square Apartments 53,34416465,Ima,,Theaterbuurt-Meir,51.21194,4.40765,Entire home/apt,65,1,10,2019-01-17,1.99,40,187
27944231,Theater Square Apartments 47,34416465,Ima,,Theaterbuurt-Meir,51.21272,4.40818,Entire home/apt,65,1,13,2018-12-30,2.25,40,189
27944405,Theater Square Apartments 48,34416465,Ima,,Theaterbuurt-Meir,51.21384,4.40814,Entire home/apt,70,1,18,2019-02-10,3.12,40,178
27944806,Theater Square Apartments 49,34416465,Ima,,Theaterbuurt-Meir,51.21328,4.40838,Entire home/apt,65,1,15,2018-12-29,2.63,40,187
27944962,Theater Square Apartments 50,34416465,Ima,,Theaterbuurt-Meir,51.2133,4.40786,Entire home/apt,70,1,12,2019-02-03,2.09,40,181
27946138,Theater Square Apartments 51,34416465,Ima,,Theaterbuurt-Meir,51.21388,4.40804,Entire home/apt,65,1,17,2019-01-02,2.95,40,186
27951988,Zuiderzin,210980516,Kathleen,,Sint-Andries,51.21626,4.3948,Entire home/apt,135,2,0,,,2,134
27966793,La mejor suite en el centro de Antwerpen,45819504,Kira Sánchez,,Universiteitsbuurt,51.22113,4.41629,Entire home/apt,85,1,4,2019-01-06,0.79,1,159
27978373,Immeuble avec plusieurs appartements à : Anvers,210488239,Thilan,,Borgerhout Intra Muros Noord,51.21609,4.44377,Entire home/apt,45,1,19,2019-02-02,3.77,1,154
28014052,"Antwerpen nieuwe studio, met terras min 2 nachten",23941392,Guido GM,,Borgerhout Extra Muros,51.21213,4.4502,Entire home/apt,50,2,2,2018-10-14,0.45,3,175
28021526,Comfortable room near City Center and Sportpaleis,211647104,Mod,,Stuivenberg,51.22577,4.43963,Private room,30,1,9,2019-01-01,1.86,4,87
28026752,Spacious house in warm neigbourghood,34706622,Nele,,Deurne Zuid West,51.20196,4.46074,Private room,45,2,7,2019-01-01,1.33,1,76
28041009,Trendy apartment in Antwerp-Zuid,8328132,Jeroen,,Zuid,51.21044,4.39637,Entire home/apt,65,2,3,2018-11-03,0.78,1,0
28044768,Astonishing view to the River & City high spots!,10149448,Leonardo,,Nieuw - Zuid,51.20703,4.38386,Entire home/apt,180,3,2,2018-12-30,0.46,1,363
28062080,Bright Apartment at Museum of Fine Arts ⭐️⭐️⭐️⭐️,211988156,Yvon,,Zuid,51.20925,4.39453,Entire home/apt,89,2,17,2019-02-10,4.86,1,266
28062441,Cosy luxury with perfect location in Antwerp,34623018,Bjorn,,Stuivenberg,51.23086,4.42606,Entire home/apt,116,2,20,2019-02-03,3.82,1,61
28064114,Large budget room in Antwerp,56194508,Tom,,Oud - Merksem,51.23952,4.44346,Private room,30,3,3,2018-09-17,0.57,2,20
28066531,Spacious city centre apartment,171439743,Nikki,,Brederode,51.20591,4.39606,Entire home/apt,100,2,12,2019-01-01,2.77,1,347
28069625,Small budget room in Antwerp,56194508,Tom,,Oud - Merksem,51.24079,4.44346,Private room,20,1,5,2018-10-06,0.90,2,21
28070305,Cozy apartment in Antwerp,205720704,Qusay,,Zuid,51.21096,4.39776,Entire home/apt,30,1,3,2018-10-23,0.62,1,0
28087662,Little Keizer- Central Independent  Room+Bathroom,26663841,Carlos,,Universiteitsbuurt,51.22191,4.40804,Private room,42,2,20,2019-02-09,5.50,1,23
28113385,Luminous design duplex with garden in Antwerp,35931745,Camille & Vincent,,Markgrave,51.20225,4.40464,Entire home/apt,69,1,11,2019-02-03,2.19,1,16
28140239,Antwerp GOLD center apartment,45382642,Thierry,,Centraal Station,51.21592,4.42658,Entire home/apt,95,1,16,2019-01-25,4.14,3,166
28140330,Antwerp Copper apartment,45382642,Thierry,,Borgerhout Intra Muros Zuid,51.21659,4.42856,Entire home/apt,135,1,26,2019-01-27,6.05,3,137
28153329,Comfy Couches in Heart of Antwerp,164973054,Aaricia,,Sint-Andries,51.21694,4.39972,Shared room,20,2,22,2019-02-10,4.71,1,96
28174382,Birds nest in the heart of Antwerp w/ balcony.,3222277,Anne,,Harmonie,51.2102,4.40791,Entire home/apt,49,1,35,2019-02-03,7.66,1,36
28189148,Comfortable room in home near Sportpaleis,211647104,Mod,,Stuivenberg,51.22371,4.43932,Private room,45,1,10,2018-12-22,2.08,4,87
28214576,Residencial Theodoro 1,202021039,Leonardo,,Borgerhout Intra Muros Noord,51.22084,4.44404,Private room,22,1,27,2019-02-10,5.06,4,156
28219481,Antwerpen House,3874708,Mimo,,Stuivenberg,51.2211,4.43679,Private room,350,1,0,,,1,364
28220104,Licht appartement met buitenkoer in rustige buurt.,21320118,Jutta,,Brederode,51.20358,4.39929,Entire home/apt,60,4,16,2019-01-27,3.12,1,95
28222935,charming studio,67763551,Jan,,Tentoonstellingswijk,51.18935,4.39402,Private room,45,1,9,2019-01-23,1.79,1,0
28233592,Appartment Antwerp City,144130452,Chiara,,Universiteitsbuurt,51.22111,4.4091,Entire home/apt,40,2,19,2019-02-05,4.22,1,72
28241340,Spacious apartment next to Central Station,213307354,Jonathan,,Centraal Station,51.21811,4.41625,Entire home/apt,130,2,8,2019-01-05,3.24,1,167
28245459,The Grand Apartment. Heart of Antwerp,213336792,Timmy,,Theaterbuurt-Meir,51.21909,4.40534,Entire home/apt,35,1,5,2019-01-06,1.24,7,271
28249176,Suite Exotique,15780894,Simon,,Historisch Centrum,51.2233,4.4055,Private room,59,1,32,2019-02-03,6.04,5,33
28295866,Grand American 46,34416465,Ima,,Zuid,51.20793,4.39879,Entire home/apt,65,1,19,2019-01-30,3.73,40,254
28312663,Penth Apartment. Heart of Antwerp,213336792,Timmy,,Theaterbuurt-Meir,51.21923,4.41015,Entire home/apt,40,1,31,2019-01-24,6.08,7,294
28330049,Beautiful authentic appartment - Free parking,5012031,Sanne,,Historisch Centrum,51.22179,4.40191,Entire home/apt,69,1,8,2019-02-10,7.50,1,101
28357807,4 single bed by MAS museum Antwerp river new loft,81473695,Robert And Jacky,,Eilandje,51.23024,4.40625,Entire home/apt,52,2,4,2019-02-10,1.08,9,69
28363835,Unique flat with stunning views and FREE PARKING!,43247005,Rebecca,,Historisch Centrum,51.21874,4.40136,Entire home/apt,99,1,9,2019-01-30,1.75,6,349
28374792,Comfy studio in Antwerp centre,65855928,Dries,,Stadspark,51.20738,4.41279,Entire home/apt,44,2,11,2019-02-03,2.41,5,295
28379011,Charming apartment in Antwerp centre,65855928,Dries,,Stadspark,51.20935,4.41263,Entire home/apt,71,2,13,2019-02-10,2.85,5,349
28381974,studio in Antwerp (south),214273246,Nele,,Brederode,51.20365,4.3991,Private room,33,1,1,2019-01-11,0.88,1,125
28398429,Historic Center Charmant Luxury apartment Longterm,214393941,Chantal,,Historisch Centrum,51.22244,4.40157,Entire home/apt,59,60,0,,,1,173
28399533,Cozy room in spacious and comfortable apartment 3,178020878,Glenn,,Deurne Oost,51.21916,4.48718,Private room,25,1,1,2018-09-27,0.21,3,0
28401157,A quiet bedroom 15 minutes from Antwerp center.,26368589,Caroline,,Deurne Oost,51.22396,4.4813,Private room,26,1,27,2019-02-08,6.04,1,60
28405887,Complete apartment in the centre of Antwerp,62946109,Ernest,,Harmonie,51.21007,4.40763,Entire home/apt,60,4,1,2018-11-09,0.31,1,30
28407312,Stylish apartment for design & architecture lovers,493239,An,,Theaterbuurt-Meir,51.21584,4.41292,Entire home/apt,149,1,12,2018-12-16,2.38,1,128
28433906,Charming Duplex Apartment Central Antwerp,185237165,Katy,,Historisch Centrum,51.22428,4.40436,Entire home/apt,35,1,5,2019-01-06,1.35,2,53
28434123,"Pauline LOVEling, quiet+lovely garden+2 bathrooms!",37722028,Zouhra,,Stuivenberg,51.21993,4.43291,Entire home/apt,140,2,2,2019-01-01,0.74,3,173
28481811,Kasper's cozy corner,60061814,Kasper,,Brederode,51.20678,4.39759,Entire home/apt,40,30,6,2019-02-10,1.50,1,145
28506931,Lucky Lambert Apartment. Heart of Antwerp,213336792,Timmy,,Historisch Centrum,51.21862,4.39785,Entire home/apt,30,1,5,2018-12-15,1.53,7,155
28512647,Beautiful design apartment perfectly located,22226082,Jody,,Brederode,51.20664,4.39747,Private room,39,2,6,2019-01-25,2.22,1,114
28515601,Large and bright close to  the center,6483799,Jenke,,Middelheim,51.18236,4.39245,Private room,30,1,23,2019-02-10,4.76,3,87
28521691,Antwerp Studio,29527363,Bau,,Borgerhout Intra Muros Zuid,51.21405,4.4313,Entire home/apt,79,2,15,2019-02-03,3.88,1,50
28525891,Private room in authentic house near city centre,55104590,Marijke,,Markgrave,51.19649,4.40952,Private room,50,1,9,2019-01-16,2.39,1,6
28528416,Appartement 15 min from historic centrum. 1-4 pers,135684007,Lucia,,Petroleum - Zuid,51.19145,4.37965,Entire home/apt,38,2,2,2019-02-12,0.42,2,10
28535498,Bright & spacious room near Central Station,215362784,Sophie,,Borgerhout Intra Muros Zuid,51.21475,4.43439,Private room,28,1,17,2019-02-03,3.62,1,95
28539051,warm renovated apartment just outside Antwerp,82853482,Gaétan,,Nieuw - Kwartier Oost,51.17864,4.43701,Entire home/apt,95,1,17,2019-02-11,3.54,1,358
28561382,Ruime Slaapkamer in Luxueus Appartement te Wilrijk,215555864,Charlie,,Hoogte,51.17492,4.40345,Private room,45,2,4,2019-01-05,1.50,1,168
28577029,Antwerpen Appartement dicht bij het centrum,6483799,Jenke,,Middelheim,51.18379,4.39372,Private room,30,1,11,2018-11-26,2.37,3,81
28577400,Bright apartment close to the city of Antwerp,6483799,Jenke,,Hoboken - Noord,51.18601,4.37139,Private room,120,7,1,2018-11-10,0.31,3,69
28621534,Nice Antwerp Appartment! Excellent Location!,215997412,Viliana,,Universiteitsbuurt,51.22183,4.41556,Entire home/apt,65,1,19,2018-10-30,4.07,1,13
28622135,Amore Antwerp❤️ Historical Center. Great view,11061238,Sham & Olivier,,Historisch Centrum,51.22367,4.40076,Private room,55,1,36,2019-02-11,7.45,1,93
28631953,"Antwerpen aparte studio, ingericht min 2 nachten",23941392,Guido GM,,Borgerhout Extra Muros,51.21315,4.44881,Entire home/apt,55,2,2,2019-01-02,0.51,3,176
28661901,Antwerpen centraal,160471432,Tom,,Centraal Station,51.21463,4.42568,Entire home/apt,45,1,1,2018-09-22,0.21,1,0
28677465,Stadswoning vlakbij UA: karakter én modern comfort,199487811,Kristel,,Universiteitsbuurt,51.22291,4.41134,Entire home/apt,69,2,1,2018-09-30,0.22,6,72
28678532,Bed&Breakfast ‘t Zuid,113627827,Jeanine,,Zuid,51.21106,4.401,Private room,65,1,12,2019-01-05,2.63,2,163
28693154,Modern apart in city center! Free parking,216462773,Dean,,Stadspark,51.21653,4.41503,Entire home/apt,54,1,45,2019-02-08,10.63,1,60
28706794,Your home in the great city of Antwerp,10561054,Roxanne,,Sint-Andries,51.21493,4.40057,Entire home/apt,93,7,0,,,4,204
28731019,cosy studio /flat on 3th floor,216713654,Zul,,Stuivenberg,51.22134,4.43616,Entire home/apt,36,1,58,2019-02-10,12.99,2,30
28750136,"Bright & light ""all you need"" apartment",90246068,Sandra,,Historisch Centrum,51.22095,4.40355,Entire home/apt,56,2,18,2019-02-10,4.15,1,70
28751232,Very bright and spacious apartment with terraces,216862626,Marcia,,Amandus - Atheneum,51.21889,4.42804,Entire home/apt,56,2,19,2019-02-10,5.14,1,64
28765890,Cosy house nearby Antwerp,81672380,Caro & Mik,,Hoboken - Centrum,51.1764,4.35913,Private room,45,1,17,2019-02-02,3.98,1,74
28770470,Lekker ontbijt in een gezellige rustige omgeving,177307441,Jan,,Donk,51.27138,4.45119,Private room,50,2,0,,,3,172
28772811,EXCLUSIVE LOFT IN ANTWERP,71279617,Sten,,Dam,51.23273,4.43031,Entire home/apt,120,1,1,2018-12-16,0.50,1,193
28778081,Licht en ruim herenhuis Antwerpen-Zuid,173381402,Anneke,,Brederode,51.20459,4.39406,Entire home/apt,190,2,3,2019-01-06,0.87,1,238
28805066,The beach house,29941791,Bruno,,Eilandje,51.23299,4.40824,Private room,30,1,38,2019-02-12,8.20,1,230
28805129,Antwerp Multi-unit building,211647104,Mod,,Stuivenberg,51.22425,4.43974,Shared room,15,1,2,2018-11-04,0.58,4,179
28808213,calm and beautiful apartment in Antwerp city,110993942,Rev,,Centraal Station,51.2184,4.4223,Entire home/apt,89,2,10,2019-01-27,2.31,13,284
28808356,calm and cosy apartment in Antwerp city,110993942,Rev,,Centraal Station,51.21851,4.42318,Entire home/apt,68,2,2,2018-10-27,0.46,13,0
28839558,Antwerp duplex apartment with billiard table,36350256,Kevin,,Borgerhout Intra Muros Zuid,51.21249,4.43387,Entire home/apt,90,1,1,2019-01-01,0.68,1,50
28884345,Hippe Studio in Hartje Antwerpen,217742542,Jennifer,,Amandus - Atheneum,51.22142,4.41721,Entire home/apt,55,2,6,2018-10-31,1.48,2,0
28912521,New stylish apartment @Antwerp city park area,39961455,Sam,,Harmonie,51.20922,4.40441,Entire home/apt,69,1,4,2019-01-04,1.62,3,262
28931007,Newly renovated loft Antwerp Downtown (Old Town),115662416,Tom,,Historisch Centrum,51.21938,4.39814,Entire home/apt,55,5,0,,,1,102
28948850,Stay in LUN II’s crew quarters. BUNK PORT SIDE n°4,40057152,Ὀδυσσεύς,,Eilandje,51.23793,4.4072,Shared room,20,1,0,,,6,0
28951086,Knus en licht privé appartement nabij Sportpaleis,218225045,Lennert & Gerda,,Deurne Noord,51.23273,4.45331,Entire home/apt,60,2,10,2019-02-04,4.48,1,310
28968501,Stay in LUN II’s crew quarters. BUNK PORT SIDE n°2,40057152,Ὀδυσσεύς,,Eilandje,51.23787,4.40885,Shared room,20,1,0,,,6,365
28968931,Stay in LUN II’s crew quarters. BUNK PORT SIDE n°3,40057152,Ὀδυσσεύς,,Eilandje,51.2359,4.40737,Shared room,20,1,0,,,6,0
28968991,Stay in LUN II’s crew quarters. BUNK PORT SIDE n°1,40057152,Ὀδυσσεύς,,Eilandje,51.23591,4.40865,Shared room,20,1,0,,,6,0
28969190,Stay in LUN II’s crew quarters. BUNK Starboard n°3,40057152,Ὀδυσσεύς,,Eilandje,51.23591,4.40776,Shared room,20,1,1,2018-10-07,0.23,6,0
28969346,Stay in LUN II’s crew quarters. BUNK Starboard n°1,40057152,Ὀδυσσεύς,,Eilandje,51.23586,4.40932,Shared room,20,1,1,2018-10-07,0.23,6,0
28980820,"comfort+space, elevator, WIFI, 2toilets+2 terraces",218433772,Renee,,Stadspark,51.21091,4.41095,Entire home/apt,135,3,2,2018-11-25,0.68,1,183
28997321,"Brand new luxurious 3 bedroom loft, elevator, WIFI",86306275,Pieter,,Markgrave,51.19642,4.40848,Entire home/apt,129,1,22,2019-02-10,5.08,24,310
29023010,Cosy and trendy appartment in historic Antwerp,103582265,Fabienne,,Haringrode,51.20727,4.42458,Entire home/apt,95,2,6,2019-01-01,1.53,1,363
29029189,antwerp,144150870,Ia,,Zuid,51.20967,4.38907,Entire home/apt,205,3,0,,,2,364
29037607,Two connected apartment for groups,45382642,Thierry,,Centraal Station,51.21481,4.42665,Entire home/apt,155,2,4,2018-11-18,0.91,3,133
29042185,"AAA location ,Romantic studio 1* heart of Antwerp.",59044569,Kevin,,Historisch Centrum,51.21891,4.40083,Entire home/apt,75,2,23,2019-02-05,6.33,3,52
29048517,"9 single bed loft by river, marina and MAS museum",81473695,Robert And Jacky,,Eilandje,51.22964,4.40567,Entire home/apt,161,2,7,2019-02-03,2.21,9,64
29048922,Antwerp City Cathedral apartment,216164654,Thomas,,Historisch Centrum,51.22168,4.40349,Entire home/apt,45,1,39,2019-01-29,9.67,1,0
29068079,Mila’s place in top location!,114044941,Mila,,Sint-Andries,51.21658,4.39861,Entire home/apt,110,1,17,2019-01-27,4.15,3,142
29087847,Studio met  tuin vlakbij centrum van Antwerpen,24553239,Axelle,,Linkeroever,51.22916,4.38895,Entire home/apt,65,2,3,2019-01-31,0.88,1,273
29095153,Kassiopy,219270186,P,,Haringrode,51.20355,4.41564,Entire home/apt,55,2,5,2019-02-04,2.21,1,176
29097757,Trendy New apartment in Antwerp South!,79410316,Nanouck,,Sint-Andries,51.21348,4.39399,Entire home/apt,95,3,4,2018-12-24,1.43,2,175
29121730,Beautiful apartment in historical center,219456126,Iskarl,,Universiteitsbuurt,51.22073,4.41415,Entire home/apt,89,1,0,,,1,0
29129436,Hostel Sunrise Antwerp,219495354,Rose,,Centraal Station,51.21784,4.41737,Private room,45,1,6,2018-11-18,1.46,1,44
29165490,"Antwerpen, suite dichtbij park én stad.",210051008,Maria,,Deurne Dorp - Gallifort,51.22264,4.46573,Private room,65,2,3,2019-02-08,0.88,1,177
29171558,"Cathedral view, heart of Antwerp.",219813019,Chij Kumar,,Historisch Centrum,51.22184,4.40076,Entire home/apt,60,1,11,2019-01-25,2.64,2,333
29196408,Cool apartment near station in historical centre,171746047,Isa & Andrew,,Universiteitsbuurt,51.22058,4.41487,Entire home/apt,54,1,14,2019-01-29,6.77,2,300
29209115,Cosy room close to Antwerp Centre and Sportpaleis,220077937,David,,Oud - Merksem,51.23882,4.43486,Private room,20,3,8,2019-01-26,2.09,3,73
29227406,Toffe studio,19889207,Alexander,,Historisch Centrum,51.22413,4.40293,Entire home/apt,60,1,11,2019-01-27,2.92,4,162
29235502,2 Rooms apt. with hotel sheets in Center,104148785,Darlene & Gert,,Historisch Centrum,51.22348,4.40244,Entire home/apt,89,1,1,2018-12-10,0.45,3,224
29237413,Practical and well maintained appartment,216713654,Zul,,Stuivenberg,51.22083,4.43538,Entire home/apt,43,2,22,2019-01-14,5.41,2,0
29237870,Pink room near Grote Markt with hotel sheets for 3,104148785,Darlene & Gert,,Historisch Centrum,51.2241,4.40058,Private room,40,1,4,2018-12-16,1.15,3,58
29238146,White room near the Grote Markt with hotel sheets,104148785,Darlene & Gert,,Historisch Centrum,51.22179,4.4023,Private room,40,1,11,2019-02-08,2.92,3,58
29250575,Sunny 2 Terrace Panorama Penthouse + Free Parking,220372450,Thomas And Jande,,Stuivenberg,51.22196,4.42725,Entire home/apt,80,1,7,2019-02-07,5.38,1,111
29271189,The perfect new place for longer stays in Antwerp,12677223,Erlend,,Theaterbuurt-Meir,51.21508,4.40422,Entire home/apt,55,28,0,,,1,74
29272282,Ruim gelijkvloers in levendige wijk op het Zuid,14135070,Ellen,,Brederode,51.19924,4.39105,Private room,40,2,10,2019-02-11,3.37,1,130
29299607,Cosy room near centre of Antwerp and Sportpaleis,220077937,David,,Oud - Merksem,51.23896,4.43537,Private room,25,3,6,2019-01-01,1.67,3,76
29300086,Small room near city of Antwerp and Sportpaleis,220077937,David,,Nieuwdreef,51.24027,4.43532,Private room,15,3,1,2018-10-31,0.28,3,31
